32,1,5,1,5,2014-04-06 21:14:21,10.00,dnmiqvejamxwcgpsqx
33,1,5,1,5,2014-04-06 21:14:21,10.00,ppqquokduywvqtipqzivkg
34,1,5,1,5,2014-04-06 21:14:21,10.00,bqzqxipcyao
35,1,5,1,5,2014-04-06 21:14:21,10.00,ejphkisbscqomxajgovp
36,1,5,1,5,2014-04-06 21:14:21,10.00,wvcvytmkrruhtwmtj
37,1,5,1,5,2014-04-06 21:14:21,10.00,kfckdvjigruhvyydahdbj
38,1,5,1,5,2014-04-06 21:14:21,10.00,wjzuhjuiaatgmbvw
39,1,5,1,5,2014-04-06 21:14:21,10.00,zmmqvepcclqkyefh
40,1,5,1,5,2014-04-06 21:14:21,10.00,qdffdpjrmzifabld
41,1,5,1,5,2014-04-06 21:14:21,10.00,gbccoqegjthowgvdxy
42,1,5,1,5,2014-04-06 21:14:21,10.00,okkhxlwac
43,1,5,1,5,2014-04-06 21:14:21,10.00,uzehwbwoumyqlcgkhxzzeur
44,1,5,1,5,2014-04-06 21:14:21,10.00,izuulyokgeuhcgnyyyufh
45,1,5,1,5,2014-04-06 21:14:21,10.00,vcqjetrzqmmezkhtmcdja
46,1,5,1,5,2014-04-06 21:14:21,10.00,tuuqdciwglotkkptrgcpft
47,1,5,1,5,2014-04-06 21:14:21,10.00,vwrijodmndeoxuqdxdrwy
48,1,5,1,5,2014-04-06 21:14:21,10.00,iyffazihkxidiphnriwmiw
49,1,5,1,5,2014-04-06 21:14:21,10.00,wfcifqyndxdzoyq
50,1,5,1,5,2014-04-06 21:14:21,10.00,wqnygmqypoqgeju
51,1,5,1,5,2014-04-06 21:14:21,10.00,rwnubxntfjowbknhqs
52,1,5,1,5,2014-04-06 21:14:21,10.00,vifyfgvgqz
53,1,5,1,5,2014-04-06 21:14:21,10.00,oyxhwcttbdofjmxzylioosc
54,1,5,1,5,2014-04-06 21:14:21,10.00,jhinbijmdyjhuldhw
55,1,5,1,5,2014-04-06 21:14:21,10.00,siwfvhopmloifamvvcmmpa
56,1,5,1,5,2014-04-06 21:14:21,10.00,glyctebkobwkrw
57,1,5,1,5,2014-04-06 21:14:21,10.00,wwikszocjxik
58,1,5,1,5,2014-04-06 21:14:21,10.00,savxavdhqrzrkui
59,1,5,1,5,2014-04-06 21:14:21,10.00,dgiqkqammko
60,1,5,1,5,2014-04-06 21:14:21,10.00,kkeyjnppknk
61,1,5,1,5,2014-04-06 21:14:21,10.00,szmwvnitglyvcnxvtl
62,1,5,1,5,2014-04-06 21:14:21,10.00,calbeysqxldac
63,1,5,1,5,2014-04-06 21:14:21,10.00,dlmwnzjomegbh
64,1,5,1,5,2014-04-06 21:14:21,10.00,ouutgtbdt
65,1,5,1,5,2014-04-06 21:14:21,10.00,ucldqdrxfoldjcmfjvfunxk
66,1,5,1,5,2014-04-06 21:14:21,10.00,wakthitqlywxrjx
67,1,5,1,5,2014-04-06 21:14:21,10.00,jzwvwmxiuufwq
68,1,5,1,5,2014-04-06 21:14:21,10.00,ylfuonfjzaqyze
69,1,5,1,5,2014-04-06 21:14:21,10.00,urgrklbxee
70,1,5,1,5,2014-04-06 21:14:21,10.00,pwjksuqfyjzvopbfvavala
71,1,5,1,5,2014-04-06 21:14:21,10.00,xyzvzjqszuhenb
72,1,5,1,5,2014-04-06 21:14:21,10.00,cvflmvpqngvfvmsh
73,1,5,1,5,2014-04-06 21:14:21,10.00,afshzhzewppkhyyfrlqkwjc
74,1,5,1,5,2014-04-06 21:14:21,10.00,bdxhaiwickqawgtgtm
75,1,5,1,5,2014-04-06 21:14:21,10.00,vnujyootozykdmppdtsnf
76,1,5,1,5,2014-04-06 21:14:21,10.00,dburdmhgsrzfvhvwall
77,1,5,1,5,2014-04-06 21:14:21,10.00,hmoyddcmtyjqrhfenwtqgkc
78,1,5,1,5,2014-04-06 21:14:21,10.00,ppvvimubx
79,1,5,1,5,2014-04-06 21:14:21,10.00,yybcaqbeanvwlixxotuo
80,1,5,1,5,2014-04-06 21:14:21,10.00,skouzhprfirbrmqgwdeni
81,1,5,1,5,2014-04-06 21:14:21,10.00,jtzxddjxzhrjyrg
82,1,5,1,5,2014-04-06 21:14:21,10.00,bnjtuwmldyb
83,1,5,1,5,2014-04-06 21:14:21,10.00,qvagjoyaqcdvnqno
84,1,5,1,5,2014-04-06 21:14:21,10.00,hpixivetvql
85,1,5,1,5,2014-04-06 21:14:21,10.00,stxkqkxkddcfxxvz
86,1,5,1,5,2014-04-06 21:14:21,10.00,rcrtysjki
87,1,5,1,5,2014-04-06 21:14:21,10.00,lamegourpijasskexjb
88,1,5,1,5,2014-04-06 21:14:21,10.00,hfoeinfgmh
89,1,5,1,5,2014-04-06 21:14:21,10.00,izrnrkuamt
90,1,5,1,5,2014-04-06 21:14:21,10.00,knsszlvqevwfkklt
91,1,5,1,5,2014-04-06 21:14:21,10.00,bwukovlztcytzynu
92,1,5,1,5,2014-04-06 21:14:21,10.00,sxzjlwijhyhkbvevoxpr
93,1,5,1,5,2014-04-06 21:14:21,10.00,mhtwpvracenmnuos
94,1,5,1,5,2014-04-06 21:14:21,10.00,mlclwlncpoxbbcvwra
95,1,5,1,5,2014-04-06 21:14:21,10.00,agworkczpxxwyecjrqoldzm
96,1,5,1,5,2014-04-06 21:14:21,10.00,ijjaaejdxruby
97,1,5,1,5,2014-04-06 21:14:21,10.00,djrbyuitflzwmf
98,1,5,1,5,2014-04-06 21:14:21,10.00,mtyculfnbcxlvkimd
99,1,5,1,5,2014-04-06 21:14:21,10.00,vngbaplkffcrspwijv
100,1,5,1,5,2014-04-06 21:14:21,10.00,meggzusgwypnzzj
101,1,5,1,5,2014-04-06 21:14:21,10.00,wtyurbrthedj
102,1,5,1,5,2014-04-06 21:14:21,10.00,ivyneterdtpbyoybnqakmy
103,1,5,1,5,2014-04-06 21:14:21,10.00,rofvisetleypuyzoug
104,1,5,1,5,2014-04-06 21:14:21,10.00,xnmlinbkqxjzarpzktxnrxd
105,1,5,1,5,2014-04-06 21:14:21,10.00,cqfkgcxjyyvkqzzkamfwf
106,1,5,1,5,2014-04-06 21:14:21,10.00,erpuqqrdkjfjag
107,1,5,1,5,2014-04-06 21:14:21,10.00,nrlsajkdzmrynshhndh
108,1,5,1,5,2014-04-06 21:14:21,10.00,gaoalkflvixrhawb
109,1,5,1,5,2014-04-06 21:14:21,10.00,vpdirrert
110,1,5,1,5,2014-04-06 21:14:21,10.00,kqwftqgbzkjfalijcoou
111,1,5,1,5,2014-04-06 21:14:21,10.00,qvxtmfhwglhvzzneadwggc
112,1,5,1,5,2014-04-06 21:14:21,10.00,pgwndawlszlo
113,1,5,1,5,2014-04-06 21:14:21,10.00,mfbqkfews
114,1,5,1,5,2014-04-06 21:14:21,10.00,corhodswxgkwpekbjyzzu
115,1,5,1,5,2014-04-06 21:14:21,10.00,yfzkpvnxehiqushwgkqq
116,1,5,1,5,2014-04-06 21:14:21,10.00,coukkvgnepwqvjqodf
117,1,5,1,5,2014-04-06 21:14:21,10.00,uxsxrxmphktbp
118,1,5,1,5,2014-04-06 21:14:21,10.00,eupmpvgzuugkeemiphynjit
119,1,5,1,5,2014-04-06 21:14:21,10.00,yvqysxbriuefxpsjqseuc
120,1,5,1,5,2014-04-06 21:14:21,10.00,amfmrpekpgdjoz
121,1,5,1,5,2014-04-06 21:14:21,10.00,zifbsanqnvhxiebk
122,1,5,1,5,2014-04-06 21:14:21,10.00,htjhsnpkwlcdwnl
123,1,5,1,5,2014-04-06 21:14:21,10.00,gguiqfweymrqzjw
124,1,5,1,5,2014-04-06 21:14:21,10.00,yrsioqhkybzhpnvcal
125,1,5,1,5,2014-04-06 21:14:21,10.00,ibzfelpfuxbhgckfkbhgrdq
126,1,5,1,5,2014-04-06 21:14:21,10.00,selzyujhwunnzqqnflwc
127,1,5,1,5,2014-04-06 21:14:21,10.00,gqnwyrhlzsv
128,1,5,1,5,2014-04-06 21:14:21,10.00,ophpvmweaqzssylcnm
129,1,5,1,5,2014-04-06 21:14:21,10.00,xihfwnbicsi
130,1,5,1,5,2014-04-06 21:14:21,10.00,niscwqbcjvzp
131,1,5,1,5,2014-04-06 21:14:21,10.00,uoyxqpuabmbqnrvbsgroe
132,1,5,1,5,2014-04-06 21:14:21,10.00,ehozbupeiuup
133,1,5,1,5,2014-04-06 21:14:21,10.00,hqtubgbbepgoyprzh
134,1,5,1,5,2014-04-06 21:14:21,10.00,qicdcpcyfoyjtaztexbof
135,1,5,1,5,2014-04-06 21:14:21,10.00,wkuiuwyjz
136,1,5,1,5,2014-04-06 21:14:21,10.00,idrxmqqfwc
137,1,5,1,5,2014-04-06 21:14:21,10.00,gkdapdpoemqgnpkk
138,1,5,1,5,2014-04-06 21:14:21,10.00,ezybgohlxanetzc
139,1,5,1,5,2014-04-06 21:14:21,10.00,wmwwazchrqqqvqrmmn
140,1,5,1,5,2014-04-06 21:14:21,10.00,lgainlgkyaesguydzntps
141,1,5,1,5,2014-04-06 21:14:21,10.00,inujjqnlgercciuifwbmt
142,1,5,1,5,2014-04-06 21:14:21,10.00,sfpfxusdiqafldkqwlfodvr
143,1,5,1,5,2014-04-06 21:14:21,10.00,qacghksjlrwusbkdfnroh
144,1,5,1,5,2014-04-06 21:14:21,10.00,gdovjycdgcncjbj
145,1,5,1,5,2014-04-06 21:14:21,10.00,suyjwkmobh
146,1,5,1,5,2014-04-06 21:14:21,10.00,yinvcpnajnyfj
147,1,5,1,5,2014-04-06 21:14:21,10.00,fgaysposphyltt
148,1,5,1,5,2014-04-06 21:14:21,10.00,zmmjkcmlmld
149,1,5,1,5,2014-04-06 21:14:21,10.00,ojomlsbavveeoqyrb
150,1,5,1,5,2014-04-06 21:14:21,10.00,yplxuhbitewrwzeoqydk
151,1,5,1,5,2014-04-06 21:14:21,10.00,rztsmzjsktczhvieoskauq
152,1,5,1,5,2014-04-06 21:14:21,10.00,lkkynrebfhpvnqgq
153,1,5,1,5,2014-04-06 21:14:21,10.00,xaabqszzgesrug
154,1,5,1,5,2014-04-06 21:14:21,10.00,vuzogkgpgvqlvfddyufd
155,1,5,1,5,2014-04-06 21:14:21,10.00,cwhroiomfwmkbprsx
156,1,5,1,5,2014-04-06 21:14:21,10.00,xvbrmdqnogwwly
157,1,5,1,5,2014-04-06 21:14:21,10.00,kcwhfxvgagjtgpid
158,1,5,1,5,2014-04-06 21:14:21,10.00,pydycrkxhfsuuojzpd
159,1,5,1,5,2014-04-06 21:14:21,10.00,whqpwhaaoyovu
160,1,5,1,5,2014-04-06 21:14:21,10.00,einfrzezmcsbsbzv
161,1,5,1,5,2014-04-06 21:14:21,10.00,syfuyffdygcbdgsokv
162,1,5,1,5,2014-04-06 21:14:21,10.00,uozqbaeebawarnrj
163,1,5,1,5,2014-04-06 21:14:21,10.00,rnwhjufdbwvdjbfq
164,1,5,1,5,2014-04-06 21:14:21,10.00,gtjphsbxkoukzylo
165,1,5,1,5,2014-04-06 21:14:21,10.00,fyoavqsvvsmwenmjynhrsj
166,1,5,1,5,2014-04-06 21:14:21,10.00,lswuwzhlfauer
167,1,5,1,5,2014-04-06 21:14:21,10.00,udwqogwsjmoofbmxfwfolt
168,1,5,1,5,2014-04-06 21:14:21,10.00,uxfwjaopdmtlhcl
169,1,5,1,5,2014-04-06 21:14:21,10.00,wciuzcprverqqqiiwv
170,1,5,1,5,2014-04-06 21:14:21,10.00,ykhadvbifkkjiuwv
171,1,5,1,5,2014-04-06 21:14:21,10.00,fluwfnlhszdifbkamwlo
172,1,5,1,5,2014-04-06 21:14:21,10.00,nimfxwvrvwazzv
173,1,5,1,5,2014-04-06 21:14:21,10.00,onluyudqctzuu
174,1,5,1,5,2014-04-06 21:14:21,10.00,kowxdaempbpqihiyozhx
175,1,5,1,5,2014-04-06 21:14:21,10.00,wsdqfqcuperkhobdu
176,1,5,1,5,2014-04-06 21:14:21,10.00,yoesotxbuggnjwwposyslb
177,1,5,1,5,2014-04-06 21:14:21,10.00,agimnarodbnapaa
178,1,5,1,5,2014-04-06 21:14:21,10.00,bxfryngonxovdridmjr
179,1,5,1,5,2014-04-06 21:14:21,10.00,xjhrbfggfrctl
180,1,5,1,5,2014-04-06 21:14:21,10.00,khgmbvosahfpigivz
181,1,5,1,5,2014-04-06 21:14:21,10.00,wnyndxckjdycruvpwia
182,1,5,1,5,2014-04-06 21:14:21,10.00,xkgcpcawbfoc
183,1,5,1,5,2014-04-06 21:14:21,10.00,zsrkszgwiqyyzcjkp
184,1,5,1,5,2014-04-06 21:14:21,10.00,szoenrikffy
185,1,5,1,5,2014-04-06 21:14:21,10.00,tehhudliz
186,1,5,1,5,2014-04-06 21:14:21,10.00,mgnotbcqvsmv
187,1,5,1,5,2014-04-06 21:14:21,10.00,aozkxaeztapinqyajtzoyz
188,1,5,1,5,2014-04-06 21:14:21,10.00,uywgkqtlzrdxxycxhwaym
189,1,5,1,5,2014-04-06 21:14:21,10.00,seqgrxgweoxtlsmjwmsb
190,1,5,1,5,2014-04-06 21:14:21,10.00,lvunpxduayhwihei
191,1,5,1,5,2014-04-06 21:14:21,10.00,dgfepicwgikdvxhgwkmqot
192,1,5,1,5,2014-04-06 21:14:21,10.00,bhwayabcfnprxfvpe
193,1,5,1,5,2014-04-06 21:14:21,10.00,himtdhrbkguhccd
194,1,5,1,5,2014-04-06 21:14:21,10.00,cwgwxgmhyhlqpitbebd
195,1,5,1,5,2014-04-06 21:14:21,10.00,lvsvingqevnji
196,1,5,1,5,2014-04-06 21:14:21,10.00,ztejwkgazw
197,1,5,1,5,2014-04-06 21:14:21,10.00,geisekndzzl
198,1,5,1,5,2014-04-06 21:14:21,10.00,wtxfgxpivkonijeqfsbpavb
199,1,5,1,5,2014-04-06 21:14:21,10.00,avnanrkablsivtl
200,1,5,1,5,2014-04-06 21:14:21,10.00,wfxwrkgffykegpcobu
201,1,5,1,5,2014-04-06 21:14:21,10.00,ijkneowpzmy
202,1,5,1,5,2014-04-06 21:14:21,10.00,udpenffbkuwmy
203,1,5,1,5,2014-04-06 21:14:21,10.00,ypyrpknrcfuxnubwmasb
204,1,5,1,5,2014-04-06 21:14:21,10.00,xppmzronnfkxh
205,1,5,1,5,2014-04-06 21:14:21,10.00,buncztesnenlaftvqgktv
206,1,5,1,5,2014-04-06 21:14:21,10.00,jrqyvaddvkwpzyxbv
207,1,5,1,5,2014-04-06 21:14:21,10.00,gswhrwpoczyh
208,1,5,1,5,2014-04-06 21:14:21,10.00,cluuzkhtepjzpbpbv
209,1,5,1,5,2014-04-06 21:14:21,10.00,yvhmfwlwsinph
210,1,5,1,5,2014-04-06 21:14:21,10.00,thjxfbiyfrcwggc
211,1,5,1,5,2014-04-06 21:14:21,10.00,azpcdrhcchbyxmbjlhxizg
212,1,5,1,5,2014-04-06 21:14:21,10.00,nuopwssqhpcisimjvpdnslp
213,1,5,1,5,2014-04-06 21:14:21,10.00,guskjznjfmuh
214,1,5,1,5,2014-04-06 21:14:21,10.00,rcqbvuxarwv
215,1,5,1,5,2014-04-06 21:14:21,10.00,cvyenuktmeuklpkbrsugjz
216,1,5,1,5,2014-04-06 21:14:21,10.00,lyhbjbajshv
217,1,5,1,5,2014-04-06 21:14:21,10.00,vtrcuzgvueyvskwefmggfjv
218,1,5,1,5,2014-04-06 21:14:21,10.00,lywuswsdwycijtxkrl
219,1,5,1,5,2014-04-06 21:14:21,10.00,cwlljctlzzqewgrr
220,1,5,1,5,2014-04-06 21:14:21,10.00,ypsmpqqgnqxk
221,1,5,1,5,2014-04-06 21:14:21,10.00,joxvredtuzsrceiqrjyc
222,1,5,1,5,2014-04-06 21:14:21,10.00,gxchfbrksjukidyhiljo
223,1,5,1,5,2014-04-06 21:14:21,10.00,ykbkhywbffznslnoyasew
224,1,5,1,5,2014-04-06 21:14:21,10.00,gibrwmowwxhgenqrylepn
225,1,5,1,5,2014-04-06 21:14:21,10.00,xqvkutlurfkxn
226,1,5,1,5,2014-04-06 21:14:21,10.00,kawjrjcsppq
227,1,5,1,5,2014-04-06 21:14:21,10.00,cueggkchzxod
228,1,5,1,5,2014-04-06 21:14:21,10.00,aduawlqoqgdyhz
229,1,5,1,5,2014-04-06 21:14:21,10.00,tpxesorzvunqhqncspw
230,1,5,1,5,2014-04-06 21:14:21,10.00,yliivtyvslxtjcamnztwbsx
231,1,5,1,5,2014-04-06 21:14:21,10.00,cmkfadomoyxfry
232,1,5,1,5,2014-04-06 21:14:21,10.00,gzzeosutjeibzrctzlbv
233,1,5,1,5,2014-04-06 21:14:21,10.00,pxciibttkfig
234,1,5,1,5,2014-04-06 21:14:21,10.00,nktumhuznjsxvdcqzayomug
235,1,5,1,5,2014-04-06 21:14:21,10.00,sxgxvwyzeeetwa
236,1,5,1,5,2014-04-06 21:14:21,10.00,ajfkcqsvjyjebsuepgtt
237,1,5,1,5,2014-04-06 21:14:21,10.00,voposfxxf
238,1,5,1,5,2014-04-06 21:14:21,10.00,wysvygpizdxhtemgmbzdcl
239,1,5,1,5,2014-04-06 21:14:21,10.00,rssztxtbuboquq
240,1,5,1,5,2014-04-06 21:14:21,10.00,mhqkznogdkguooc
241,1,5,1,5,2014-04-06 21:14:21,10.00,reponmkjovoy
242,1,5,1,5,2014-04-06 21:14:21,10.00,vbhyjojmvqjo
243,1,5,1,5,2014-04-06 21:14:21,10.00,nwoptgoiypsymyelxnnhry
244,1,5,1,5,2014-04-06 21:14:21,10.00,aqqcgkzcoedrdbmyuzk
245,1,5,1,5,2014-04-06 21:14:21,10.00,evsxtvypwp
246,1,5,1,5,2014-04-06 21:14:21,10.00,mrugdtwqxitsigaqzvuws
247,1,5,1,5,2014-04-06 21:14:21,10.00,lmllobwrvci
248,1,5,1,5,2014-04-06 21:14:21,10.00,wdmpjboisvwvywjakdbk
249,1,5,1,5,2014-04-06 21:14:21,10.00,gdjbyblpp
250,1,5,1,5,2014-04-06 21:14:21,10.00,lwovdmkhnqrhnt
251,1,5,1,5,2014-04-06 21:14:21,10.00,wftixyldchpbljqeskxdms
252,1,5,1,5,2014-04-06 21:14:21,10.00,wumanjrzlptqzddhajprucz
253,1,5,1,5,2014-04-06 21:14:21,10.00,ixmlapdgvmgvhfnkh
254,1,5,1,5,2014-04-06 21:14:21,10.00,mqejqvctpkcwqj
255,1,5,1,5,2014-04-06 21:14:21,10.00,arfxfgkenr
256,1,5,1,5,2014-04-06 21:14:21,10.00,ogjqxzpbjsigpw
257,1,5,1,5,2014-04-06 21:14:21,10.00,ckgrenimjlwbsys
258,1,5,1,5,2014-04-06 21:14:21,10.00,ccyalhofpugshednhodfpa
259,1,5,1,5,2014-04-06 21:14:21,10.00,vkpcxvdldezdbstu
260,1,5,1,5,2014-04-06 21:14:21,10.00,zsknpfkaboqpbheohgbg
261,1,5,1,5,2014-04-06 21:14:21,10.00,mfxutsmesnvvpppdnhcruwj
262,1,5,1,5,2014-04-06 21:14:21,10.00,ubqxshsfadhyvfozfwj
263,1,5,1,5,2014-04-06 21:14:21,10.00,nnrzowyfvivugdnui
264,1,5,1,5,2014-04-06 21:14:21,10.00,iibsyalwhe
265,1,5,1,5,2014-04-06 21:14:21,10.00,lwfkupkwlczwl
266,1,5,1,5,2014-04-06 21:14:21,10.00,ddeiiawwummevvuebzsvcf
267,1,5,1,5,2014-04-06 21:14:21,10.00,qbagupkwaetsxcrklvh
268,1,5,1,5,2014-04-06 21:14:21,10.00,bbfglpuinaztrnu
269,1,5,1,5,2014-04-06 21:14:21,10.00,kdnqyttxmzsjdmsrnr
270,1,5,1,5,2014-04-06 21:14:21,10.00,wcuwrndnakxsxtsliqp
271,1,5,1,5,2014-04-06 21:14:21,10.00,rfdgvbzznqcunpditn
272,1,5,1,5,2014-04-06 21:14:21,10.00,ajezpajpuindlqdorckdq
273,1,5,1,5,2014-04-06 21:14:21,10.00,lmlctsamlzrhotqhkuszoc
274,1,5,1,5,2014-04-06 21:14:21,10.00,xnxnxiwqlfsayrprngapob
275,1,5,1,5,2014-04-06 21:14:21,10.00,vdszbgtlmga
276,1,5,1,5,2014-04-06 21:14:21,10.00,sgisnojlzttspvk
277,1,5,1,5,2014-04-06 21:14:21,10.00,cuzowpnacdbhzqgj
278,1,5,1,5,2014-04-06 21:14:21,10.00,ytlgjtfuhkdakpwboaw
279,1,5,1,5,2014-04-06 21:14:21,10.00,manpimytkefglmpzattvqe
280,1,5,1,5,2014-04-06 21:14:21,10.00,brjnygipozejo
281,1,5,1,5,2014-04-06 21:14:21,10.00,peyimbdsbxez
282,1,5,1,5,2014-04-06 21:14:21,10.00,oxxcvfcoiiijqiogwkgmdy
283,1,5,1,5,2014-04-06 21:14:21,10.00,hyqvxzyqhkehbvduojny
284,1,5,1,5,2014-04-06 21:14:21,10.00,tfxpjgqppwbqhasmavdv
285,1,5,1,5,2014-04-06 21:14:21,10.00,qcajezwwrbdmbwnjdejd
286,1,5,1,5,2014-04-06 21:14:21,10.00,wzotgskbeod
287,1,5,1,5,2014-04-06 21:14:21,10.00,tthxzbtkobv
288,1,5,1,5,2014-04-06 21:14:21,10.00,nkczrjuswokrkyqsdirds
289,1,5,1,5,2014-04-06 21:14:21,10.00,wohuqxrkxxoe
290,1,5,1,5,2014-04-06 21:14:21,10.00,jrkurpmbohhbhcwcnaystj
291,1,5,1,5,2014-04-06 21:14:21,10.00,evxvwjcrfnligvdhhum
292,1,5,1,5,2014-04-06 21:14:21,10.00,unkfhjran
293,1,5,1,5,2014-04-06 21:14:21,10.00,iknmgopuetwhwbsuxmmyi
294,1,5,1,5,2014-04-06 21:14:21,10.00,xhhpyedeyuxpyzqmyi
295,1,5,1,5,2014-04-06 21:14:21,10.00,tjyyvuolrlmqc
296,1,5,1,5,2014-04-06 21:14:21,10.00,klekjwqnshqz
297,1,5,1,5,2014-04-06 21:14:21,10.00,ukxuervyz
298,1,5,1,5,2014-04-06 21:14:21,10.00,znhquvairznkbhciai
299,1,5,1,5,2014-04-06 21:14:21,10.00,hanyvhwlsx
300,1,5,1,5,2014-04-06 21:14:21,10.00,awprvxfplm
301,1,5,1,5,2014-04-06 21:14:21,10.00,aosyggnfgzueyianxnahn
302,1,5,1,5,2014-04-06 21:14:21,10.00,tojsfucwfq
303,1,5,1,5,2014-04-06 21:14:21,10.00,higbnoqkdz
304,1,5,1,5,2014-04-06 21:14:21,10.00,qkicnlcpsqhhafvi
305,1,5,1,5,2014-04-06 21:14:21,10.00,ooitiwqlolxtrzz
306,1,5,1,5,2014-04-06 21:14:21,10.00,nrkebpjxqzkozrhijdr
307,1,5,1,5,2014-04-06 21:14:21,10.00,udwcgqhksdtkiiiltgsx
308,1,5,1,5,2014-04-06 21:14:21,10.00,fkgjiklxb
309,1,5,1,5,2014-04-06 21:14:21,10.00,bhuivwjtzntugmhdkifky
310,1,5,1,5,2014-04-06 21:14:21,10.00,akwkhcuregmxvug
311,1,5,1,5,2014-04-06 21:14:21,10.00,hmgsjehvxscunfimnqjdhgb
312,1,5,1,5,2014-04-06 21:14:21,10.00,pqynqsrshwseltc
313,1,5,1,5,2014-04-06 21:14:21,10.00,wbcpkghkuzoadvdjfeinft
314,1,5,1,5,2014-04-06 21:14:21,10.00,zftynpnhfmnnbjezbjzprj
315,1,5,1,5,2014-04-06 21:14:21,10.00,kkgriuhxbx
316,1,5,1,5,2014-04-06 21:14:21,10.00,hrevqrafgzbgcisjl
317,1,5,1,5,2014-04-06 21:14:21,10.00,moymysbrc
318,1,5,1,5,2014-04-06 21:14:21,10.00,hhmebwrdulrbndxkfj
319,1,5,1,5,2014-04-06 21:14:21,10.00,pmntpvxwinafvmoct
320,1,5,1,5,2014-04-06 21:14:21,10.00,pumooysdcgdaafpaiujsam
321,1,5,1,5,2014-04-06 21:14:21,10.00,ckqccgiwstiin
322,1,5,1,5,2014-04-06 21:14:21,10.00,ceajdldocrryuyd
323,1,5,1,5,2014-04-06 21:14:21,10.00,kagjqbuxdwjlfuamxz
324,1,5,1,5,2014-04-06 21:14:21,10.00,qjddvxcpcyif
325,1,5,1,5,2014-04-06 21:14:21,10.00,xsdswhorkpei
326,1,5,1,5,2014-04-06 21:14:21,10.00,cmmpwltnpyxvxndilpp
327,1,5,1,5,2014-04-06 21:14:21,10.00,tumgnegflmybvbruuyfxkgp
328,1,5,1,5,2014-04-06 21:14:21,10.00,yvgpqtlaknzmkgjajtsggfm
329,1,5,1,5,2014-04-06 21:14:21,10.00,haduwonjzgintz
330,1,5,1,5,2014-04-06 21:14:21,10.00,cskdqpjyeut
331,1,5,1,5,2014-04-06 21:14:21,10.00,gmqoqziiogv
332,1,5,1,5,2014-04-06 21:14:21,10.00,hdlhecwbzkpaerceiwwjwh
333,1,5,1,5,2014-04-06 21:14:21,10.00,ypxcagirjdeduphnbolsqni
334,1,5,1,5,2014-04-06 21:14:21,10.00,ltxvngdcwkvyokcbkh
335,1,5,1,5,2014-04-06 21:14:21,10.00,ybdycejdw
336,1,5,1,5,2014-04-06 21:14:21,10.00,afxccntvbju
337,1,5,1,5,2014-04-06 21:14:21,10.00,kmdhqgndu
338,1,5,1,5,2014-04-06 21:14:21,10.00,dslilmlmgo
339,1,5,1,5,2014-04-06 21:14:21,10.00,fvgalvqdirqv
340,1,5,1,5,2014-04-06 21:14:21,10.00,fbbcvjpkolsohgnmclq
