1,1,10290,9,7,12,1,2014-04-08 02:24:26
1,1,10300,9,4,15,1,2014-04-08 02:24:29
1,1,10311,11,3,6,1,2014-04-08 02:24:33
1,1,10403,33,2,12,1,2014-04-08 02:24:55
1,1,10470,11,6,5,1,2014-04-08 02:26:26
1,1,10674,11,2,5,1,2014-04-08 02:27:25
1,1,10728,22,10,12,1,2014-04-08 02:27:41
1,1,10889,9,8,11,0,2014-04-09 16:08:40
1,1,10907,17,1,5,1,2014-04-09 16:17:38
1,1,11568,8,1,14,1,2014-04-09 17:44:43
1,1,11823,17,4,7,1,2014-04-09 17:55:44
1,1,11824,5,2,6,1,2014-04-09 17:55:45
1,1,11838,11,6,12,1,2014-04-09 17:56:21
1,1,11856,35,7,8,1,2014-04-09 17:57:09
1,1,11857,26,4,11,1,2014-04-09 17:57:10
1,1,11970,27,4,15,1,2014-04-09 18:02:15
1,1,12121,3,2,12,1,2014-04-09 20:00:55
1,1,12191,11,2,12,1,2014-04-09 20:03:58
1,1,12274,30,5,6,1,2014-04-09 20:07:48
1,1,12316,35,3,7,1,2014-04-09 20:09:21
1,1,12330,23,4,10,1,2014-04-09 20:11:05
1,1,12736,11,10,8,1,2014-04-09 20:25:32
1,1,12791,22,8,10,1,2014-04-09 20:27:54
1,1,12801,3,7,8,1,2014-04-09 20:28:11
1,1,12924,11,8,7,1,2014-04-09 20:35:08
1,1,12957,7,5,9,1,2014-04-09 20:36:20
1,1,13049,2,6,6,1,2014-04-09 20:39:54
1,1,13084,35,6,10,1,2014-04-09 20:41:11
1,1,13197,27,2,15,1,2014-04-09 20:45:17
1,1,13461,11,9,10,1,2014-04-09 21:25:44
1,1,13715,4,4,14,1,2014-04-09 21:35:23
1,1,13775,3,10,15,1,2014-04-09 21:37:45
1,1,13939,3,9,14,1,2014-04-09 21:42:59
1,1,13982,27,2,11,1,2014-04-10 12:38:25
1,1,14046,11,3,11,1,2014-04-10 12:40:30
1,1,14103,10,5,6,0,2014-04-10 12:42:50
1,1,14131,9,9,13,1,2014-04-10 12:43:44
1,1,14181,8,2,9,1,2014-04-10 12:46:39
1,1,14261,9,10,10,1,2014-04-10 12:50:22
1,1,14273,11,4,10,1,2014-04-10 12:50:48
1,1,14558,9,4,15,1,2014-04-10 13:03:50
1,1,14591,9,4,13,1,2014-04-10 13:04:42
1,1,14632,7,6,8,1,2014-04-10 13:06:17
1,1,14726,2,5,14,1,2014-04-10 13:09:17
1,1,14757,11,2,9,1,2014-04-10 13:10:15
1,1,14836,7,2,14,1,2014-04-10 13:13:03
1,1,14851,8,8,10,1,2014-04-10 13:13:46
1,1,14918,11,2,9,1,2014-04-10 14:31:08
1,1,15212,10,10,15,1,2014-04-10 14:35:35
1,1,15221,11,8,14,0,2014-04-10 14:35:46
1,1,15334,11,2,6,1,2014-04-10 14:37:19
1,1,15384,33,3,10,1,2014-04-10 14:38:04
1,1,15458,35,1,10,1,2014-04-10 14:39:25
1,1,15522,27,6,11,1,2014-04-10 14:40:31
1,1,15579,11,1,14,1,2014-04-10 14:41:25
1,1,15619,5,1,13,1,2014-04-10 14:41:58
1,1,15855,11,1,6,1,2014-04-10 14:45:33
1,1,15944,35,1,5,1,2014-04-10 14:47:07
1,1,16056,25,6,12,1,2014-04-10 14:48:47
1,1,16080,8,8,11,1,2014-04-10 14:49:15
1,1,16106,31,1,8,1,2014-04-10 14:49:39
1,1,16226,27,2,15,1,2014-04-12 11:16:59
1,1,16326,11,10,7,1,2014-04-12 11:35:39
1,1,16426,11,6,10,1,2014-04-12 12:02:54
1,1,16523,22,6,6,1,2014-04-12 14:21:51
1,1,16656,25,10,5,1,2014-04-12 14:23:35
1,1,16740,9,3,12,1,2014-04-12 14:24:32
1,1,16847,7,7,14,1,2014-04-12 14:26:01
1,1,17101,31,9,10,1,2014-04-12 14:29:24
1,1,17239,19,6,12,1,2014-04-12 14:31:16
1,1,17251,25,10,11,1,2014-04-12 14:31:25
1,1,17720,31,5,15,1,2014-04-12 14:37:54
1,1,17907,6,9,12,1,2014-04-12 14:40:45
1,1,17940,3,1,14,1,2014-04-15 16:36:52
1,1,17985,2,7,7,1,2014-04-15 16:37:04
1,1,18209,11,10,8,1,2014-04-15 16:41:11
1,1,18217,11,4,14,1,2014-04-15 16:41:12
1,1,18494,11,7,8,1,2014-04-15 17:08:51
1,1,18636,30,10,9,1,2014-04-25 18:02:50
1,1,18795,10,8,6,1,2014-04-25 18:04:06
1,1,18816,25,6,11,1,2014-04-25 18:04:21
1,1,18819,9,5,5,1,2014-04-25 18:04:22
1,1,19053,7,9,15,1,2014-04-25 18:06:08
1,1,19279,11,6,12,1,2014-04-25 18:13:05
1,1,19359,10,6,5,1,2014-04-25 18:13:18
1,1,19471,10,4,14,1,2014-04-25 18:13:34
1,1,19476,27,6,11,0,2014-04-25 18:13:35
1,1,19524,3,1,15,1,2014-04-25 18:13:42
1,1,19650,3,7,10,1,2014-04-25 18:14:02
1,1,19659,23,10,14,1,2014-04-25 18:14:03
1,1,19711,30,3,12,1,2014-04-25 18:14:11
1,1,19887,11,10,11,1,2014-04-25 18:14:39
1,1,20073,3,6,8,1,2014-04-25 18:15:07
1,1,20294,10,7,9,1,2014-04-25 18:15:39
1,1,20378,3,10,13,1,2014-04-25 18:15:51
1,1,20461,27,8,7,1,2014-04-25 18:16:02
1,1,20470,1,8,9,0,2014-04-25 18:16:05
1,1,20476,1,6,15,1,2014-04-25 18:16:06
1,1,20478,11,7,7,1,2014-04-25 18:16:07
1,1,20511,35,6,8,1,2014-04-25 18:16:11
1,1,20562,10,9,7,1,2014-04-25 18:16:18
1,1,20744,35,8,12,0,2014-04-25 18:16:45
1,1,20764,35,9,15,1,2014-04-25 18:16:47
1,1,20917,11,2,6,1,2014-04-25 18:17:08
1,1,21086,7,3,15,1,2014-04-25 18:17:36
1,1,21157,11,1,15,1,2014-04-25 18:17:47
1,1,21388,11,\N,9,1,2014-04-25 18:31:38
1,1,21506,17,\N,13,1,2014-04-25 18:32:06
1,1,21553,11,\N,5,1,2014-04-25 18:32:17
1,1,21560,34,\N,11,1,2014-04-25 18:32:18
1,1,21661,1,\N,13,1,2014-04-25 18:32:44
1,1,21701,31,\N,8,0,2014-04-25 18:32:51
1,1,21712,3,\N,7,1,2014-04-25 18:32:54
1,1,21827,11,\N,9,1,2014-04-25 18:33:18
1,1,21911,11,\N,10,1,2014-04-25 18:33:37
1,1,22001,10,\N,9,1,2014-04-25 18:33:56
1,1,22008,4,\N,13,1,2014-04-25 18:33:57
1,1,22072,11,\N,15,1,2014-04-25 18:34:10
1,1,22078,3,\N,12,1,2014-04-25 18:34:11
1,1,22316,8,\N,8,1,2014-04-25 18:35:02
1,1,22367,35,\N,11,0,2014-04-25 18:35:14
1,1,22511,7,\N,12,1,2014-04-25 18:35:46
1,1,22589,18,\N,5,0,2014-05-05 20:27:15
1,1,22820,7,\N,14,1,2014-05-06 01:24:19
1,1,22883,27,\N,7,1,2014-05-06 01:27:34
1,1,22909,11,\N,9,0,2014-05-06 01:27:39
1,1,23162,25,\N,15,1,2014-05-14 11:37:29
1,1,23207,27,\N,14,0,2014-05-14 11:37:36
1,1,23418,11,\N,6,1,2014-05-14 11:38:07
1,1,23731,25,\N,5,1,2014-05-14 11:38:54
1,1,23884,3,\N,15,1,2014-05-14 11:39:14
1,1,23933,17,\N,10,1,2014-05-14 11:39:20
1,1,24065,27,\N,7,0,2014-05-14 11:39:37
1,1,24066,1,\N,6,1,2014-05-14 11:39:37
1,1,24114,35,\N,11,1,2014-05-14 11:39:45
1,1,24324,34,\N,5,1,2014-05-14 11:40:13
1,1,24453,6,\N,13,1,2014-05-14 11:40:29
1,1,24648,5,\N,12,1,2014-05-14 11:40:55
1,1,24832,11,\N,15,0,2014-05-14 11:41:17
1,1,24947,9,\N,13,1,2014-05-14 11:41:33
1,1,25237,2,\N,7,0,2014-05-14 11:42:09
1,1,25319,11,\N,14,0,2014-05-14 11:52:11
1,2,77,19,6,6,1,2014-04-06 21:14:32
1,2,98,25,10,5,1,2014-04-06 21:14:32
1,2,101,33,2,9,1,2014-04-06 21:14:32
1,2,204,31,1,10,1,2014-04-06 21:14:32
1,2,257,22,1,10,1,2014-04-06 21:14:32
1,2,364,2,2,5,1,2014-04-06 21:14:32
1,2,516,1,6,6,1,2014-04-06 21:14:32
1,2,709,7,4,6,1,2014-04-06 21:14:33
1,2,716,3,9,8,1,2014-04-06 21:14:33
1,2,868,29,2,11,1,2014-04-06 21:14:33
1,2,886,27,3,8,1,2014-04-06 21:14:33
1,2,899,32,8,9,1,2014-04-06 21:14:33
1,2,970,26,5,9,1,2014-04-06 21:14:33
1,2,1034,17,1,7,1,2014-04-06 21:14:33
1,2,1220,35,3,14,1,2014-04-06 21:14:33
1,2,1263,5,4,11,1,2014-04-06 21:14:33
1,2,1281,18,7,7,1,2014-04-06 21:14:33
1,2,1542,11,4,13,1,2014-04-06 21:14:34
1,2,1578,16,7,12,1,2014-04-06 21:14:34
1,2,1675,30,1,15,1,2014-04-06 21:14:34
1,2,1725,4,9,5,1,2014-04-06 21:14:34
1,2,1753,24,5,8,1,2014-04-06 21:14:34
1,2,2001,34,2,7,1,2014-04-06 21:14:34
1,2,2129,21,3,5,1,2014-04-06 21:14:34
1,2,2168,12,2,10,1,2014-04-06 21:14:34
1,2,2178,10,6,8,1,2014-04-06 21:14:34
1,2,2200,8,4,13,1,2014-04-06 21:14:34
1,2,2207,14,4,10,1,2014-04-06 21:14:34
1,2,2233,15,1,9,1,2014-04-06 21:14:34
1,2,2242,23,2,7,1,2014-04-06 21:14:34
1,2,2329,20,5,13,1,2014-04-06 21:14:35
1,2,2437,6,1,9,1,2014-04-06 21:14:35
1,2,2520,9,2,12,1,2014-04-06 21:14:35
1,2,2716,28,9,6,1,2014-04-06 21:14:35
1,2,2920,13,10,14,1,2014-04-06 21:14:35
1,2,3050,8,7,7,1,2014-04-06 21:31:12
1,2,3060,2,4,11,1,2014-04-06 21:32:43
1,2,3175,1,1,15,1,2014-04-06 21:43:48
1,2,3262,10,9,9,0,2014-04-06 22:20:52
1,2,3424,35,3,5,1,2014-04-06 22:48:06
1,2,3753,32,9,5,1,2014-04-07 16:14:43
1,2,3974,9,4,15,0,2014-04-07 16:50:28
1,2,4004,2,10,11,1,2014-04-07 16:50:32
1,2,4010,1,9,9,0,2014-04-07 16:50:33
1,2,4356,11,6,11,1,2014-04-07 16:51:13
1,2,4361,7,7,5,1,2014-04-07 16:51:13
1,2,4442,11,1,15,1,2014-04-07 16:51:24
1,2,4565,5,4,9,1,2014-04-07 16:51:41
1,2,4758,7,10,6,1,2014-04-07 16:52:08
1,2,4759,27,5,10,1,2014-04-07 16:52:08
1,2,4983,11,7,9,1,2014-04-07 16:52:41
1,2,5003,11,4,8,0,2014-04-07 16:52:43
1,2,5181,35,4,12,1,2014-04-07 16:53:09
1,2,5248,6,6,5,1,2014-04-07 16:53:18
1,2,5410,11,3,11,1,2014-04-07 16:53:41
1,2,5452,10,10,12,1,2014-04-07 16:53:46
1,2,5539,26,3,9,1,2014-04-07 16:53:55
1,2,5568,27,7,10,1,2014-04-07 16:53:58
1,2,5709,11,8,9,1,2014-04-07 16:54:11
1,2,5716,24,8,13,1,2014-04-07 16:54:12
1,2,5892,10,10,9,1,2014-04-07 16:54:29
1,2,5935,11,3,11,1,2014-04-07 16:54:34
1,2,6029,18,10,11,1,2014-04-07 16:54:43
1,2,6117,34,8,8,1,2014-04-07 16:54:51
1,2,6153,27,5,7,1,2014-04-07 16:54:53
1,2,6612,30,7,9,1,2014-04-07 18:10:02
1,2,6623,6,4,15,0,2014-04-07 18:10:03
1,2,6741,8,9,6,1,2014-04-07 18:13:50
1,2,6755,11,7,13,1,2014-04-07 18:13:53
1,2,6900,27,5,9,1,2014-04-07 18:14:25
1,2,6921,35,3,7,1,2014-04-07 18:14:29
1,2,7286,35,2,8,1,2014-04-07 19:37:02
1,2,7497,11,3,6,1,2014-04-07 19:37:45
1,2,7759,11,9,12,1,2014-04-07 20:44:04
1,2,7784,29,9,11,1,2014-04-07 20:44:09
1,2,7865,35,6,7,1,2014-04-07 20:44:24
1,2,7884,7,9,14,1,2014-04-07 20:44:27
1,2,8382,9,10,7,1,2014-04-07 23:42:45
1,2,8550,23,8,14,1,2014-04-08 01:24:44
1,2,8653,17,7,15,1,2014-04-08 01:25:11
1,2,8813,7,2,14,1,2014-04-08 01:25:57
1,2,8825,11,1,10,1,2014-04-08 01:25:59
1,2,8831,31,3,13,1,2014-04-08 01:26:00
1,2,9057,27,4,10,0,2014-04-08 02:15:49
1,2,9383,26,4,7,1,2014-04-08 02:16:39
1,2,9439,11,10,8,1,2014-04-08 02:16:46
1,2,9491,2,9,8,1,2014-04-08 02:16:53
1,2,9513,3,5,6,1,2014-04-08 02:16:57
1,2,9546,27,9,15,1,2014-04-08 02:17:04
1,2,9571,35,8,12,1,2014-04-08 02:17:07
1,2,9673,26,4,9,1,2014-04-08 02:20:22
1,2,9702,29,6,11,1,2014-04-08 02:20:30
1,2,9779,5,5,14,1,2014-04-08 02:21:17
1,2,9816,10,1,15,1,2014-04-08 02:21:27
1,2,9937,15,8,6,1,2014-04-08 02:22:13
1,2,10101,2,10,8,1,2014-04-08 02:23:48
1,2,10110,27,4,7,1,2014-04-08 02:23:51
1,2,10162,27,5,8,1,2014-04-08 02:24:04
1,2,10265,3,1,7,1,2014-04-08 02:24:33
1,2,10301,11,4,6,1,2014-04-08 02:24:45
1,2,10302,21,5,15,1,2014-04-08 02:24:45
1,2,10315,2,7,5,1,2014-04-08 02:24:50
1,2,10465,3,2,14,1,2014-04-08 02:26:48
1,2,10502,28,7,12,0,2014-04-08 02:26:57
1,2,10510,9,2,8,1,2014-04-08 02:27:00
1,2,10982,30,6,11,1,2014-04-09 17:14:08
1,2,11065,3,8,8,1,2014-04-09 17:17:57
1,2,11111,26,7,15,1,2014-04-09 17:19:22
1,2,11213,11,4,15,1,2014-04-09 17:23:20
1,2,11226,10,10,15,1,2014-04-09 17:23:57
1,2,11401,21,4,12,1,2014-04-09 17:37:11
1,2,11445,7,3,13,1,2014-04-09 17:45:13
1,2,11457,11,1,11,1,2014-04-09 17:45:43
1,2,11477,9,6,9,1,2014-04-09 17:46:32
1,2,11563,26,6,5,1,2014-04-09 17:50:50
1,2,11632,34,4,6,1,2014-04-09 17:53:20
1,2,11645,7,3,7,1,2014-04-09 17:53:56
1,2,11712,9,2,11,1,2014-04-09 17:56:52
1,2,11733,11,3,15,1,2014-04-09 17:57:46
1,2,11799,26,10,10,1,2014-04-09 18:00:12
1,2,11860,9,8,13,1,2014-04-09 18:02:20
1,2,11865,33,7,14,1,2014-04-09 18:02:38
1,2,11944,11,2,6,1,2014-04-09 19:58:58
1,2,12020,1,2,13,1,2014-04-09 20:02:19
1,2,12240,6,6,13,1,2014-04-09 20:12:28
1,2,12252,3,3,13,1,2014-04-09 20:13:02
1,2,12393,32,1,15,1,2014-04-09 20:18:47
1,2,12479,27,4,13,1,2014-04-09 20:22:24
1,2,12526,1,2,15,1,2014-04-09 20:23:47
1,2,12579,11,10,5,1,2014-04-09 20:25:49
1,2,12759,27,2,13,1,2014-04-09 20:34:57
1,2,12831,10,10,11,1,2014-04-09 20:37:35
1,2,13098,9,9,11,1,2014-04-09 20:46:10
1,2,13217,31,4,6,1,2014-04-09 20:50:11
1,2,13254,11,4,15,1,2014-04-09 20:51:20
1,2,13344,34,9,10,1,2014-04-09 21:25:06
1,2,13357,11,7,15,1,2014-04-09 21:25:32
1,2,13422,10,9,7,1,2014-04-09 21:28:11
1,2,13509,11,2,8,1,2014-04-09 21:31:09
1,2,13549,11,9,8,1,2014-04-09 21:32:35
1,2,13560,11,2,7,1,2014-04-09 21:32:54
1,2,13632,11,9,10,0,2014-04-09 21:35:12
1,2,13650,27,1,13,1,2014-04-09 21:35:49
1,2,13879,9,9,14,1,2014-04-10 12:37:19
1,2,14024,35,10,14,0,2014-04-10 12:41:29
1,2,14193,11,2,14,1,2014-04-10 12:48:27
1,2,14283,10,3,11,1,2014-04-10 12:52:37
1,2,14299,11,9,7,1,2014-04-10 12:53:42
1,2,14321,8,10,6,1,2014-04-10 12:54:35
1,2,14517,10,4,11,1,2014-04-10 13:02:32
1,2,14604,11,7,7,1,2014-04-10 13:05:50
1,2,14623,10,3,12,1,2014-04-10 13:06:37
1,2,14693,7,8,11,1,2014-04-10 13:08:58
1,2,14764,29,10,7,1,2014-04-10 13:11:07
1,2,14859,11,7,14,1,2014-04-10 13:16:32
1,2,14977,15,1,11,1,2014-04-10 14:32:31
1,2,15022,5,6,9,1,2014-04-10 14:33:09
1,2,15052,2,7,9,1,2014-04-10 14:33:38
1,2,15084,10,7,9,1,2014-04-10 14:34:10
1,2,15217,11,4,14,1,2014-04-10 14:36:15
1,2,15237,10,2,12,1,2014-04-10 14:36:39
1,2,15359,23,3,13,1,2014-04-10 14:38:31
1,2,15482,11,10,9,1,2014-04-10 14:40:27
1,2,15493,29,9,9,1,2014-04-10 14:40:34
1,2,15519,27,5,12,1,2014-04-10 14:40:53
1,2,15617,10,5,6,1,2014-04-10 14:42:20
1,2,15685,27,2,12,1,2014-04-10 14:43:33
1,2,15713,9,7,10,1,2014-04-10 14:44:07
1,2,15777,3,6,7,1,2014-04-10 14:45:16
1,2,15822,35,4,5,1,2014-04-10 14:46:11
1,2,15843,33,8,10,1,2014-04-10 14:46:31
1,2,15938,35,4,5,1,2014-04-10 14:47:51
1,2,16119,7,8,7,0,2014-04-10 14:50:41
1,2,16131,6,1,13,1,2014-04-12 11:00:46
1,2,16175,11,4,7,1,2014-04-12 11:12:52
1,2,16202,19,2,13,1,2014-04-12 11:19:55
1,2,16399,35,9,11,1,2014-04-12 12:06:54
1,2,16483,11,3,5,1,2014-04-12 14:21:54
1,2,16512,10,5,10,1,2014-04-12 14:22:21
1,2,16597,1,5,15,1,2014-04-12 14:23:17
1,2,16603,11,3,7,1,2014-04-12 14:23:22
1,2,16621,4,7,12,1,2014-04-12 14:23:36
1,2,16628,8,3,11,1,2014-04-12 14:23:40
1,2,16830,2,9,9,1,2014-04-12 14:26:41
1,2,16912,1,1,9,1,2014-04-12 14:27:52
1,2,17085,9,1,15,1,2014-04-12 14:30:13
1,2,17381,19,5,11,1,2014-04-12 14:34:29
1,2,17427,11,1,14,1,2014-04-12 14:35:09
1,2,17464,11,8,13,1,2014-04-12 14:35:40
1,2,17487,11,3,9,1,2014-04-12 14:35:58
1,2,17543,3,7,8,1,2014-04-12 14:36:56
1,2,17907,35,9,15,1,2014-04-15 16:37:03
1,2,17994,25,7,13,1,2014-04-15 16:37:23
1,2,18115,9,1,8,1,2014-04-15 16:41:10
1,2,18411,6,10,7,1,2014-04-15 17:23:26
1,2,18513,35,2,6,1,2014-04-25 18:02:46
1,2,18534,19,2,13,1,2014-04-25 18:02:52
1,2,18619,11,2,8,1,2014-04-25 18:03:34
1,2,18937,6,10,7,1,2014-04-25 18:06:08
1,2,18943,11,9,7,1,2014-04-25 18:06:12
1,2,18975,2,6,6,0,2014-04-25 18:06:26
1,2,18981,34,7,7,1,2014-04-25 18:06:31
1,2,19037,35,3,11,1,2014-04-25 18:06:53
1,2,19043,35,2,11,1,2014-04-25 18:06:55
1,2,19073,11,4,12,1,2014-04-25 18:07:06
1,2,19158,11,3,15,1,2014-04-25 18:13:07
1,2,19206,19,2,15,1,2014-04-25 18:13:16
1,2,19222,7,2,9,1,2014-04-25 18:13:18
1,2,19270,2,5,7,1,2014-04-25 18:13:25
1,2,19302,10,8,9,1,2014-04-25 18:13:32
1,2,19349,11,3,12,1,2014-04-25 18:13:40
1,2,19396,23,9,6,1,2014-04-25 18:13:48
1,2,19430,11,10,9,1,2014-04-25 18:13:52
1,2,19450,3,9,9,1,2014-04-25 18:13:56
1,2,19470,7,9,7,1,2014-04-25 18:14:00
1,2,19517,1,4,7,1,2014-04-25 18:14:07
1,2,19638,12,9,8,1,2014-04-25 18:14:27
1,2,19661,35,7,15,1,2014-04-25 18:14:30
1,2,19689,11,2,7,0,2014-04-25 18:14:34
1,2,19742,30,6,11,1,2014-04-25 18:14:42
1,2,19768,10,5,12,1,2014-04-25 18:14:45
1,2,19850,19,10,9,1,2014-04-25 18:14:55
1,2,20032,11,5,12,1,2014-04-25 18:15:22
1,2,20209,19,8,12,1,2014-04-25 18:15:53
1,2,20259,3,9,11,1,2014-04-25 18:16:00
1,2,20374,30,4,5,1,2014-04-25 18:16:18
1,2,20482,35,5,9,1,2014-04-25 18:16:31
1,2,20485,11,8,15,1,2014-04-25 18:16:31
1,2,20636,27,8,13,1,2014-04-25 18:16:52
1,2,20641,10,2,11,1,2014-04-25 18:16:53
1,2,20779,15,10,14,0,2014-04-25 18:17:16
1,2,20800,23,4,15,1,2014-04-25 18:17:19
1,2,20822,9,5,9,1,2014-04-25 18:17:23
1,2,20848,27,4,7,1,2014-04-25 18:17:27
1,2,20926,11,7,5,1,2014-04-25 18:17:41
1,2,21100,7,7,12,1,2014-04-25 18:31:13
1,2,21282,9,7,14,1,2014-04-25 18:31:52
1,2,21295,7,\N,9,1,2014-04-25 18:31:56
1,2,21837,23,\N,14,0,2014-04-25 18:33:58
1,2,21855,9,\N,14,1,2014-04-25 18:34:06
1,2,21958,10,\N,10,1,2014-04-25 18:34:31
1,2,22093,27,\N,14,1,2014-04-25 18:34:57
1,2,22152,35,\N,14,1,2014-04-25 18:35:11
1,2,22502,27,\N,12,1,2014-05-06 01:19:04
