1,768,ojvnphglmmqlarnxendmvxhvzpczpqxtltvitolnmjcgkgtad,0
1,769,icgotbhmnxsqohrxjjzwtxbwcavwlawykqoqpebwss,0
1,786,dgkuhcxmtwzqxgmyfadcloplabmefvywsgilomnxbrbhr,0
1,787,mxgyyiyekixaxujtpihljwmywwaqyfpoxcbwwg,0
1,788,zwORIGINALimytwbtrbgnfrzgsokcctqzjn,0
1,796,bsegrncmpcpvkzsvrfgzhjrplqcnqaqqscxgw,0
1,814,pwgewbpharpxigmwdlfnoilmgydzhaqfhgqqwjrrjwatcfjfv,0
1,851,iabnrrzymlabcunuwdhrkhbvrtrtrcwemqld,0
1,853,lrcxfqacdcvstnxozicecaimpfbidblmxvrbpsyyb,0
1,857,mongskkqrextxsldxkaxpicbbcezbxjyhssytmq,0
1,861,wancdojuutqnkbtgvtjurgxeukwovsmnejsprcokyfrb,0
1,862,rkupgbyvnbpwocudpumqrigial,0
1,876,fflzovcjheebfsgvaxqmczticebzgjzdyjicsdslygemhrjzm,0
1,882,dypogzafucwbgynlnjkyyyzhz,0
1,884,gzrdvfkwuwusvvtktwarswmxbbowcgqgkxtizju,0
1,891,ixntdwgnpmwbwuzpnaajvrieofrurpvmckkqwpa,0
1,905,qxhroxmmizanzdmhhzkuekzhqeknakklvORIGINALmgvw,0
1,907,vzyjcnzodeeqzlidaxnzbwdhqjy,1
1,909,yxphweytyywagtjxutuknlphemwiqmicsxmgw,0
1,916,ellnyixbthfrlrhshjsamwnckqzuzvfnlhvhmlbvk,0
1,917,ykjtsqhxjsvxokdeeisasjsrusqvx,0
1,925,oORIGINALpeihjeeddpbkattkjhvew,0
1,940,vstcsejaenaqqORIGINALijkyvontijv,0
1,946,ncwspykorpzebmswylahtwzpilqjtzORIGINALbf,0
1,952,xkljxetwskozrfuxtwcibgpxkefwablnzebmgqeenpfqiazxf,0
1,977,fokrxehkkfbjnsgcfbhvydshsjkimeepaarggekkuy,0
1,978,uajwondcmnsqpfgkdspkztincfwom,0
1,988,olskozctmsrstydenwtrbmvhqynjefqpkfhykmgaokvea,0
1,993,oxlgvfpmrqltlfeljumbzretywdrvqvgdoequugmwlrxgxoc,0
1,1001,zegmpbzcqhjbnecqnwgqpwvORIGINAL,0
1,1008,krubcneskozuyfvnjrrirzflijwoeysoyptjyngscs,0
1,1049,evintfklbbomyyhefllohkzytdegvboioejzwtaxkzpdcq,0
1,1064,uqmilaanhszxatwznevfrnuiejstwercihgsw,0
1,1111,dzisijoghfotinqyORIGINALbwujefeudwxhne,0
1,1117,oxgwlckeadpcamenvmgkgkfqwpkebhbbcqyub,0
1,1123,thihdbwflzclqoiogotqlnpmfazytfbtbwbkegetc,0
1,1125,zfgrwarnORIGINALtfvtmepyfcaqvjdkgqkhzddhzwbjkq,0
1,1126,ldyujalxglfasdghqiwfnqlrk,0
1,1138,idfkqeoobgbrdkcmqgemyqxccbpupifpqktbvkh,0
1,1139,wxuthjlblrwcgrnhfxtehwwajtoxacgoxsgdlyhbq,0
1,1141,dvmvndmeepmhjenxbvnwxuqgheoujdsypnqanvmyoitqh,0
1,1142,sragtkfsgoqpmnwsthpjlscwlxyltgtcmtzs,0
1,1143,vnpignsavesgsihnbunizygqkbfsoktetbumafquuuyazzwk,0
1,1149,jxireowsbepdcfwawkipvpvffbapaklhfezfytshhkaxbz,0
1,1153,zsfcbtyozhsgxqmmyxxqcbtfkqb,0
1,1156,sxmwfjrjgiseeqcrlmrhzuphajslsaaar,0
1,1173,uufnkrtxcnzhqiyyiaugozyow,0
1,1190,upntklibndamnuujtrgicujql,0
1,1201,ijteimsbfaahpbglgymlgzwmpgvjrecsffpc,0
1,1216,bdnhnkywylgmhrouptqpugqwv,0
1,1231,sftukrsewfyciuagsdyausofohez,0
1,1238,fqtejnqtibqiipghfupungodhfqnvc,0
1,1241,rkkdoauirfxdiyqxrkxlftyeik,0
1,1249,hnkyxexcucsamwhjdrifcezriubrhyqkqe,0
1,1256,ciscpjipargpldzrcqpzvmlezn,0
1,1260,jvfoaotruwaulfjpcgxfomlowhiwf,0
1,1265,ORIGINALiawhxwwwylhcbvxrdrnuppqkytmennczf,0
1,1266,noylkgjnxfrcbywjtpsrigggdpjjkdef,0
1,1268,yfxvwnokionffzzrtpjznzowfnwkaqqlnmhgbd,0
1,1270,yiilrqbttpqdjjoblzbmyxjuavucrtb,0
1,1274,aixesuyjdcaamfposlhyqhoekrpsnoyjzboqifpuyy,0
1,1306,zxtazxzjvfyzwnaopzssnfckakwdvmtqcfblof,0
1,1321,tqjvevfcoigwgwrpefmkyivpnhnfzznmtvwaqwmb,0
1,1340,jfmhbqztebixbtxdwxtsojzcrwltiuzbzexnhsnhdjbhzxr,0
1,1365,syvcvbncroottfbtytuqgfixuzrcgpqmbfiwmh,0
1,1385,jqgfktpbvwtymrchdmkhatfjycpisflmbkjdn,0
1,1387,xvhzttwxhfhqncgeogeyblfijgmommnvvwnhvszruv,0
1,1388,tyqwwdbdekugnptfzwkcajmszakabhqnbcmpzhdlchci,0
1,1393,kbetgdcpdtmmcjfydnyikwokxvzjuftcnnwgq,0
1,1396,vhydtrbixukkmpsywlnduugchjgxydinnj,0
1,1401,nvcbnxepqwjplhpqjjdvdypudykdjjsexfvkcoeb,0
1,1419,iojnclnkysgifodcotkwjiemgzwtlfxpgdbrfqzdbeqe,0
1,1420,tcwcwiozqcnyxfxjfsiutwpulikwignevgshsizroigzyp,0
1,1428,pueqmnzmdkpszttcgbhejviqqqughbf,0
1,1438,uzgbszgpwyrnjzwgurjteuladptzfc,0
1,1440,bpnnlxfagamxzouejbdvicvsxlrahnitomzaojmc,0
1,1451,thxlbqxlckyvbtbheighwdgzebkxl,0
1,1452,wfazljtxdggjtwtsuwadtiyvcgbauvavlbkblcspmpruvli,0
1,1487,nndduzfufrveherppdxtyltmohdftvhziklpoovzgwsc,0
1,1500,saccmpqkzjlyORIGINALfnry,0
1,1504,icgqleswnzpdicxostORIGINAL,0
1,1520,cwerpywflcftrtnqmsszhwuwyriupjqpxfss,0
1,1528,xnyxdgcbiahcfipbtoudhieqcmzj,0
1,1548,imgisdqoabeoacwmqbeyiksfpxxpyoeghhzctr,0
1,1616,euwoqkmelkdkpssnoparzfanbeunqjm,0
1,1619,xreenkxtpnjitttsdkugzepvvrktfvrotnhjeqzaaqxarvtv,0
1,1627,nmurzzcscrbuldqekemgihgaszalsucofqywvplfadydwr,0
1,1636,ddjarqxcaswxrtrvqofveyyri,0
1,1657,wjjxcrmfudfvhvihbttbawoqwmzrfyvzqqy,0
1,1682,ejclmodsgrbzrfiqfymptjvdzsxbqlspjbdtqrhlvsmbcjd,0
1,1684,nxckodhfrhnwyjrzwkhydewgjmzyptuivnpt,0
1,1690,diqtlviyurgqzatbhnlwlcpzpuuwm,0
1,1696,ppcukfxrbhnyfrqejhcsrnxadewhlcuxugadanpwo,0
1,1708,xeorxbbyorjfywrsabgtkfkvtskefyqpkdcp,0
1,1741,yrfunoizmuqcabmdqmzyblzsgemgff,0
1,1744,acatgvrcbvdzypexjlqtxreocnsnnjzbhbtwzaodsopblvw,0
1,1770,ljvtcwenlspdelegnitckqlcwmvcskwaudhzwajsh,0
1,1776,uekkkidalxtqlpkglgoulirmtztwbxojljkjnjxzvdykwm,0
1,1788,ivynqfoywpqtjssxhblnrbhplxvpdmcsyfaaashutb,0
1,1801,uskcztdmpxfszqvrhucpdkvtdiwtgsw,0
1,1810,sdgmkswefprwbfgbvvheemxhho,0
1,1824,niyvasnanpdlthwvxzgfnhamjORIGINAL,0
1,1834,lwlwwbovORIGINALdpxgmjvypp,0
1,1873,cqyemwamcgbqhvgauieqopptbxyhabjfcqdlywrhlao,0
1,1876,anhjkyzyohjcovatwmofkaokfc,0
1,1929,auaskmdeseqehhhmkpqlhzehwtkhi,0
1,1936,bgiculyizvstlytynxmdjvdrujbrbhlwpshczcr,0
1,1996,cexwdfvwewuupuhicpfgazgkslbuswkfy,0
1,2025,aweqoymsmwqbpkqwezfetrkjygfxtuhcc,0
1,2028,gjseivdvfbqbofaomrsntqsfejtlpqbppi,0
1,2060,aggcdbkchxdxmufboqiyfwtax,0
1,2135,nmrxqaxnsvwgfxddneatpbbuabyhqnlvyxc,0
1,2151,rldfpvscdbxdfuhdukutoykfgxbfbzawgvynfudruglwvnv,0
1,2167,ojegtqgdkoesmmladztuxsroorhcxbahduwzybryv,0
1,2175,rldhfzxafpyiofupekbwdhsgqysnhngicpeb,0
1,2179,ougpaspjxrtizuyafxfrhzntnqnlwafgjcop,0
1,2207,gdudncrrqoonkpsodofqhvgyfqbqoexpuoqnhrjyrpecqv,0
1,2211,nlrjqrzgrxcxikibmhhbrkvyen,0
1,2213,xkpkkoqORIGINALlchvbwwxod,0
1,2214,juyowzcpiyqytplvebwsuwogpbzmffuygultksew,0
1,2223,scukvxdbfmxvwjrdwlrayoczuenupphezyowwpkheplvvw,0
1,2234,ururajhyipnyhejfoiceqnkwtjlpntfnvdthjieuanxegxdo,0
1,2238,twwqahqmuynqbmnboomuuxxtwqolh,0
1,2261,vbugqtlfhlkfhjfutmxcrhvcqjmqcydxhhxusloqn,0
1,2286,vxiurtutreldizaxnjbzyrvyejdsdg,0
1,2289,pkxwpxiddalxbdceowpksqtauxhxommbbfljbybyaya,0
1,2293,fslgtxexsdfktqlrfscooubtyqwboywzljvholwdqfdql,0
1,2299,tedmkksuakfgonzlnwjcjwzkjcp,0
1,2303,fqhrczauirpihawneliplezsdalORIGINALpbfgowil,0
1,2315,tqwzjvhtpefvqjnzqiuwlifsiuxjurejunoc,0
1,2327,xkwvsguuykjcjixduzhdfbopbgwfcujlzvpvsflurfwcwk,0
1,2332,pxwmjoyinqjuwagapdokklgaofnzcx,0
1,2334,jowwcpglgnxpvqembdmmvpisae,0
1,2347,ayknfzskmrdarmdjuxlhwfgbefitnwffxsmqttpz,0
1,2349,kxnovqmoqrmrkyhagbueytfwpoxkoepcgkhhcfg,0
1,2354,fjoagegffmacwmdwyssgxejnrorjhn,0
1,2356,dhlnmjflmwuioqbhiuyxzyongawihrmcodala,0
1,2361,wldjkiebwlgbgippjqaichueiughzhdfhkowvyr,0
1,2368,qydmsspxstqxqneacmtozvtfrhxo,0
1,2370,dslzrilfloztvigicdrhkcbmwcdarxibirk,0
1,2393,zxlifatycigizkkcusbxwslwloxfxpgjvjyfshescnhuv,0
1,2399,wryxqfqtefvzmkwowkjdlgfrj,0
1,2403,wuaidvamthqocsfyhmelfyhgqzcdawydtnyhlvxxqofcnqra,0
1,2404,cjxhfrnfglbuxjikcclwgbzakayfhatetpshlijwavvdrmf,0
1,2415,vumtdpwyizxqzdlvuddedtwucqlxv,0
1,2422,yqswqaqxjtkxfahnunyxtpvbpsfwt,0
1,2426,jlcqrxoxqabrpqswqtqmpojsnx,0
1,2430,qadlutkaeohssyarhbosossrdwh,0
1,2433,wasswvpbbnpucsqfwzfnmenbjmovvjwgdvgqxqlfgidivscps,0
1,2453,jiekastoolomclqpukjxpsshrpiiyrksefeomfpzu,0
1,2459,ivccdbwduyvdwhunrkkvjvvfyyhxpprkbt,0
1,2462,ynjgwljxftjpygkafubhsctmmlra,0
1,2466,xptxkrgcilamqnhomzvgodhkmsujszrjulxumtjbmp,0
1,2468,lnvbswajbjjdaceoduawamnglglimxdkutbwv,0
1,2489,ctfmpdncgftaiuewxyktpoijvqecttugntkc,0
1,2490,kdmxtdapbnhcdafwlkstxnapytr,0
1,2492,zhxnmruvczsrdvenkqraxiywjgvnypcvnneyiicruyyjsefx,0
1,2514,esrvwvjfphugsttadiwumpletcnokcazxakfgqbgxloinruf,0
1,2517,jusfenwvrhilxuxkpkmsattqcb,0
1,2530,suvekkjudvqmrmogyvmitORIGINALtmo,0
1,2541,vqhwwefhbfutbvjvnhivrhgrazcjzsdtloqjqb,0
1,2545,loqcjlarejomnsqmpdxifzrdtcfovjqwcqpmssvqj,0
1,2548,emnsspaioolowktsvmjtnmhckihyjspbhttdkgysfvvze,0
1,2549,hyavdlpcsvlclqarhumjoecwoxshrjdksjaevunjhsjwomqf,0
1,2574,vppuaplaaaqlnltgeartkmkwofl,0
1,2584,rmmcesqgnftnmczmsiphupjonzjvxer,0
1,2586,inwagrgedevbetuzjtrenfvjpqsu,0
1,2588,thxhsqoyjaretdxnmbxebrclrppgixkmhkyshurmtw,0
1,2602,thfwemgoehxzdvldldeljwitzjjpth,0
1,2608,waagnbckczcgbihgedbmcpwbnkmcakvpcoyavxmxih,0
1,2647,cnekotgtkkdufmrigntozurtcjh,0
1,2662,agymoxjaukzavwrkdlqxksgalbz,0
1,2673,oaxyhxksaqqqrfcsateuanjldzuiojey,0
1,2675,hmfxmrabsfbzoqbxtadxvubqozinmwagehmzlmgjxzcszoe,0
1,2677,oschdwnwoxregfauyhjtvwnyhgoslgtc,0
1,2685,ORIGINALkgrnhgpxslfhpucdrfm,0
1,2702,lcoeuvnddgawptavsjxfpnqftyeiipcuakzcqfdvf,0
1,2703,mvgpwshdzmblxisskdairkvfel,0
1,2705,caokycxjrhfzwoORIGINALktde,0
1,2713,gltnoffdmqxvyheypfeporculebsog,0
1,2718,ogczagzifgymqxrxgyilzufyvfhrekdx,0
1,2719,heprjjjwppgjrzrqpvxmcuczxslyytspcrqwccqpazdm,0
1,2733,npbqvkgggxgiiqpkORIGINALnchnoclw,0
1,2737,asbnyztglutlmrwcvlbzxnnllxxu,0
1,2738,ofpujaahmbozqtflggnxntecbyvujqyfzahxldb,0
1,2744,jsjlzsklxqzvldwohjtveyezjjtytafubc,0
1,2767,wimusiyizcqkjvylajvsvxzywlwsyfueb,0
1,2773,czzeelvuibbziqhhkebhvqwmrnjqjpfuyw,0
1,2777,deqrybbloykujmbqdkkhwzdiwzjfzhswkit,0
1,2785,oajhxfyxinvypdnduvlpawddxwripfhvanqsuqojegfhiuxzk,0
1,2798,jztoefcutqvmovnqufoudumrtyrhcbzyqxctnbrkzyud,0
1,2801,oduzdcchqfpuryyhuqrmtvzyet,0
1,2804,xevpqldpqmybmsivlhuhgmlkcORIGINALgiz,1
1,2816,ikjjxgjkkttmyywthvycvdtwh,0
1,2829,greugttifockdjhgghlwblshnzkcilgdqhqlmdyxr,0
1,2834,zwgfkmblrmctmphfismwzdldveuqgzmhfwa,0
1,2857,aORIGINALhnjswchbnvrvivssmigwnjclo,0
1,2860,bpalxcfftjgponxnrstmrdmccphrrcjxjlrwmmug,0
1,2891,jdcapfftxlxijhafuwdapvclnbfxjbfbnqrtofcmraib,0
1,2921,jgyvORIGINALqibxkxhbifq,0
1,2930,pvkxdroapalmyroqryutgaqxcw,0
1,2940,tgfveskzraibbpswiegqvnwozccluhiczkbrqqmatdxrcl,0
1,2955,arxptiyezaplsnlutgaiksfqqffouctinb,0
1,2957,mpbktftxeyilcxaebykrgukhwycgdwnzm,0
1,2966,uixtssogimmcnejegbyvtcujpnzkykxcxmu,0
1,2969,mbtoateowghjifcaofshzmghdgnuhls,0
1,2976,poxqwlphamtlhiopygsbhqnhxdfjdjvekzybxkblxn,0
1,2980,hlcsbdeurejticuqtgplblberkimfamcynznmxyvl,0
1,2986,xsdretadixhquORIGINALfndgwuxvfmqbezamqlgmrxuae,0
1,2988,rochmssfjvaaqqtnypappyxtuvateetbbaevbpg,0
1,3021,umrupeokplppmgoeypubbzyosmxrvtxsmfrop,0
1,3027,exrfpevvpusytczxmjyfrylvbsnfgqbmzjwbp,0
1,3029,yjdsktpqzlxctzvzzlpofxrzxirgbc,0
1,3050,jixwrsfysqgbrnlghogabqewkbkzovyt,0
1,3054,uufsfiepincdaflmsvgfrqdtaixpkf,0
1,3064,veydndeweyotixgmtriafffyqnfmglgrsrlmshus,0
1,3084,oosfafcwlajtfiongxoqumhumfaddutuhmefymvacbo,0
1,3089,ojlkspnseulujupqjsidtrglpwvpibtsjpfpjt,0
1,3096,zknwzutnduxuyyumcnihjbfooiqcz,0
1,3151,aahcutqvmsfigzfmbttvvazyfq,0
1,3158,kcobwyarswzhkqszifgzlmmuwv,1
1,3163,yspusfqzofqbvjmffdlevggqriw,0
1,3165,uxpkqkyfaulxrfwxalhzfagkbiqavtohuzsgszd,0
1,3190,ophrltnaefmshljwbohgpgrgrpcwpxbadv,0
1,3197,ruzshrkaojhmetnxnpozbfmxuojmzkjvxmfcallhh,0
1,3198,dljhnhzuqnafpnkvoajfyjlphmckacqvsxrsd,0
1,3204,dscfvonandqmjcmqssjxqqbumlyqfeh,0
1,3212,mxsuzmlzqdleizvqxexqrazthwnspmdgvy,0
1,3213,xhpexodccthjmidftezdzahnxvpibvvl,0
1,3215,bhmpvjdlipsoenahlqqrusxhocankwwoqvgyvll,0
1,3220,bvnerowmptdtdcvgayqfemjnvyisxwbbr,0
1,3222,dxzrjtxdvkqyvhlltugldctfdkmcsdngftzcjkqhjyrr,0
1,3231,awfbkwnitllzvnhcqvxbvbywqxrbaqjtenayo,0
1,3232,gdwhsngedaekpxxbypenrudylooaccxfahxsb,0
1,3233,gwdkingbwbxkystrjrzazjwjiqrqqnxshotxismtpcfgpmupj,0
1,3242,lygkyhtumankidzakaexgaoosumfipe,0
1,3245,diqwwbklkvtnfjktflrhuinvwrmvgqwuzoumhenidbrw,0
1,3250,wjttetqlllrfvfckkqwxifedyyviahluyglggfcqzdgz,0
1,3258,vsusfximzysvulmxsaehxfcycnyptjjiljs,1
1,3273,wupcflcavudjyanityxtycdosrurii,0
1,3279,mzegdfvdtusxkukanqovnjzndbfnyueho,0
1,3282,kxzooqvfmazkxslifrrdcgcnzogxcykkpntijwtfgmsrtwgeb,0
1,3285,yfkskzbhatgvivzjbmuupnrrxfpvlxysotnegakzsabsuqn,0
1,3314,iqdzefwldzltygjxthyjmpmoxvdgviqrfevislmir,0
1,3317,tcizflamslbqkedcravlnojuycnsasrdypmoajkxndszm,0
1,3318,duhgmlebgysvjvaucgqwpbmzzgzzkkgpolr,0
1,3324,bhweolgocacafrogbzvmdgqsmoocbsncdwusf,0
1,3339,kxzewqruyejnatcrntkplwxxkledmgkjmcxbp,0
1,3340,lidpntwfolonuoayvjihsibow,0
1,3353,pgjdrlzcbxkipcwivmfvmtquagakjsmklpjrexeybvtzevxjr,0
1,3360,bnjzerkcdebcroaodenmmlkrwx,0
1,3369,rfqnhhtnqkfefsilsmjbzricy,0
1,3376,lxaohfxvnqcmyogtadyjctxftyhumpvwpbbbxzeqzwo,0
1,3406,gkmismrxgksrpytbhqnpzwnlbrukoxk,0
1,3425,bwvnzywkafoxaycbsORIGINAL,0
1,3430,fatdamhsppihxgdjeqmiebxgwpg,0
1,3438,ccgfdluyidmtwtkimbqxdycqORIGINALqss,0
1,3442,myjwxeuxjjkpyghqlybshovtwesvxjohjfydqdene,0
1,3446,ngktuhwyfqozbdulcoyfriwatokhn,0
1,3449,cpeplqchkvinpafwfxsdhxuadsh,0
1,3456,qkmwxpeoprjqvuntozxqufvpqgfzsrbxiochorbwdpu,0
1,3470,yambhnzbresxfeyrozfsgbmyeeanhzczwq,0
1,3481,jclzztORIGINALqvduzenpprpx,0
1,3488,ympcnrgsqlnusvtqpwORIGINALh,0
1,3497,telckvbefflmfbwsousdjjkzciiwktedparmegivcqalmnzji,0
1,3502,exnfORIGINALyzavhqonvokejsmledtjnjdcnlibqmysd,0
1,3534,slaepqkgrbynwxpwckuyhvyknkgzjxrooc,0
1,3538,fqftmggjntbznbiqfminhzzndprwgactnwlcuccgxji,0
1,3541,mkxpdacstkburuixskvhgyzuydufbcmqcblznxmmelniplbm,0
1,3548,tqjewyuslekavqjydqstezbwefhnfdwkx,0
1,3550,jmxbkupueohvrshzcqozkvueqzktoewjofaujee,0
1,3561,tuegqfzpekrzylvrpiobucqiuroraqxb,0
1,3566,mmsqfyrftqbrxmrbqtnjlgbwxbojpuk,0
1,3568,uuytbckcnegognjjzdpkljswizmvqzdzjkxps,0
1,3576,uwsinyiesaqsaoblorjoybtzsnfxkalrhkbozx,0
1,3578,qcrlaytaqggbifvdzoaganatwchsswxbcighhoooh,0
1,3584,bzkzremwpsqagbczjjiwcxkju,0
1,3593,yovtlxgobrvpbmcjgampkeuvcykmhzfzct,0
1,3601,wibcqpupobccinvvaglprecogmqpdzptwzjqidtbtpbk,0
1,3608,nxnbzeyezboyhmstdmeheafwgjmpnihzymdhnvxx,0
1,3663,rpuqjdiganbgpzrglziigcbgwkewioksbhgriepbbxbwgkl,0
1,3667,ddwgsjibbjmuocqlpsvdyjbbymguvjuh,0
1,3668,ygtrttkiavlalsmfvoweoyugczlnswbkzvtitgwgdklwaca,0
1,3669,smupanxegieopdbhohzfpsvvuxjajzaomrhsjqulfkhka,0
1,3675,enkpvbkfuypqjyxtknrqkqoevcnpmnxuwlvdxjskddotk,0
1,3681,ogtymaxrzohtrbdehkbzowowzukqpwjpw,0
1,3690,zgxcttvpzivdojphplvuuwzwpcckr,0
1,3697,wjuogcsjazbrnfqkqzorudgqdzrofuespeyt,0
1,3698,qkccscutateroqtgbwjfrwtlmqleboovmuwraoqcgidlmiv,0
1,3705,zujgrgpdyldlsflzshepxklnsw,0
1,3706,ezhybptqhxqxkxetkiidayuapynyqvowyvisvexs,0
1,3729,ielubgdcnpnrtcfvgcwetyhkcvtvjrkeyldchi,0
1,3739,vpjvvdrqbqyuzkrunskukfrbwoyqtquo,0
1,3740,ljzrdpakjqypkvqamgysyxvhcwlwhf,0
1,3754,oegpbbvefrkhbzgmnuqdhwcim,0
1,3790,bhekzxmwffdcfuaocrapoaskdqbgzioiukfjvjddbbwzqhc,0
1,3793,lfrcnhcdkgggysudvqvcuegglmgdhthim,0
1,3801,dlybvbfgtvcbfiammsbwdhORIGINALcvapzke,0
1,3809,bnvkghfcjjaooyjanfymxjpfveo,0
1,3817,cjgwucgwmxgqcywhsumgqljvqywhw,0
1,3832,anijvphellzmiuxecnybrvjljqxjfcjri,0
1,3849,nqvbtcbrxyitjitukvvkhsnkylgtciilygjdcixmgmccqdp,0
1,3850,akgjsrjoozvgkuelhzhnefpcw,0
1,3853,echnakbhaojnvduzoprqkxsjtoppuxu,0
1,3864,apjkvzoprknjblxenzvtsrtvjfchqpshkhptpbcjvvkd,0
1,3916,mORIGINALfjtxlgzaivdbklegggbrbvyzuvp,0
